,id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,marital_status,car,children_number
2923,2923,37,1,2,900.0,1,1,1.0,3.0,3,4.0,1,0,4,3.0,276225,0,3,1,0
2924,2924,39,0,2,720.0,1,1,1.0,3.0,1,4.0,5,0,4,2.0,400000,0,0,1,0
2925,2925,30,0,2,900.0,1,0,1.0,3.0,0,4.0,5,0,3,4.0,256230,0,3,0,0
2926,2926,39,1,2,780.0,2,1,2.0,3.0,3,4.0,2,1,4,3.0,300000,0,3,0,0
2927,2927,56,1,3,540.0,1,0,1.0,3.0,1,4.0,2,1,3,2.0,345330,0,0,0,0
2928,2928,39,0,1,780.0,2,1,1.0,3.0,0,4.0,3,0,3,4.0,259020,0,3,0,0
2929,2929,39,0,1,780.0,2,0,2.0,3.0,0,4.0,1,0,4,4.0,244485,0,3,0,1
2930,2930,20,0,1,1260.0,2,0,1.0,3.0,1,4.0,3,0,3,2.0,262905,0,1,0,0
2931,2931,39,1,1,960.0,2,0,1.0,3.0,1,4.0,1,0,4,2.0,400000,0,2,1,0
2932,2932,39,0,1,600.0,2,0,2.0,3.0,4,5.0,3,0,4,0.0,470000,0,3,0,0
2933,2933,43,1,1,1560.0,0,1,1.0,3.0,3,4.0,5,0,4,3.0,330000,0,0,1,0
2934,2934,39,0,1,720.0,2,1,1.0,3.0,3,4.0,2,0,4,3.0,249120,0,2,1,0
2935,2935,33,0,1,360.0,0,1,1.0,3.0,1,4.0,2,0,3,2.0,300000,0,2,0,0
2936,2936,32,1,2,1200.0,2,1,1.0,3.0,0,4.0,2,0,2,4.0,253410,0,2,0,0
2937,2937,36,0,2,300.0,2,1,1.0,3.0,1,4.0,2,0,2,4.0,359415,0,2,0,0
2938,2938,37,0,3,900.0,0,1,1.0,3.0,1,4.0,2,0,2,2.0,400000,0,2,0,0
2939,2939,34,1,2,1020.0,2,0,1.0,4.0,0,4.0,2,0,2,4.0,268125,0,3,0,0
2940,2940,28,1,2,1020.0,2,1,1.0,3.0,0,4.0,2,0,1,4.0,301995,0,1,0,0
2941,2941,42,0,2,1560.0,1,1,2.0,3.0,3,4.0,5,0,2,3.0,300000,1,2,1,1
2942,2942,39,0,3,780.0,2,1,1.0,3.0,3,4.0,1,0,1,3.0,355671,1,3,0,0
2943,2943,39,1,3,1200.0,1,0,1.0,3.0,1,4.0,2,0,2,2.0,389730,0,0,1,0
2944,2944,39,1,3,1380.0,2,0,2.0,3.0,3,4.0,2,0,1,3.0,305970,0,1,0,0
2945,2945,39,1,2,780.0,2,1,1.0,3.0,3,4.0,1,0,2,3.0,292350,0,2,0,0
2946,2946,59,1,2,960.0,1,1,1.0,3.0,1,4.0,2,0,2,2.0,411000,0,1,1,0
2947,2947,30,0,2,480.0,2,1,2.0,3.0,3,4.0,2,0,2,3.0,376470,0,2,1,1
2948,2948,27,0,2,960.0,2,0,1.0,3.0,0,4.0,2,0,2,4.0,269730,1,2,0,0
2949,2949,28,1,2,660.0,2,1,1.0,3.0,3,4.0,1,0,1,3.0,253410,0,2,1,0
2950,2950,39,1,3,720.0,1,0,2.0,3.0,1,4.0,2,0,1,2.0,369315,0,0,0,1
2951,2951,39,1,2,420.0,2,0,1.0,3.0,2,4.0,1,0,2,1.0,471165,1,3,0,0
2952,2952,37,1,2,780.0,2,0,1.0,3.0,3,4.0,2,0,2,3.0,294630,0,2,1,0
2953,2953,35,0,2,660.0,2,1,1.0,3.0,0,4.0,1,0,1,4.0,259770,0,3,0,0
2954,2954,58,1,1,480.0,2,1,3.0,3.0,0,4.0,6,1,1,4.0,386205,0,1,0,0
2955,2955,42,1,1,600.0,2,1,2.0,4.0,0,5.0,5,1,2,4.0,343125,1,2,0,1
2956,2956,39,1,1,840.0,0,0,3.0,3.0,1,4.0,2,0,4,2.0,356310,0,2,0,2
2957,2957,39,1,1,960.0,1,1,1.0,3.0,0,4.0,6,0,4,4.0,272895,0,2,0,0
2958,2958,36,1,1,960.0,1,0,1.0,3.0,1,4.0,5,0,3,2.0,365820,0,2,1,0
2959,2959,33,1,1,720.0,1,0,1.0,3.0,1,4.0,1,0,3,2.0,347100,0,2,1,0
2960,2960,41,1,1,1260.0,1,0,1.0,3.0,1,4.0,2,0,4,2.0,387195,0,2,1,0
2961,2961,50,0,1,1320.0,1,0,2.0,3.0,2,4.0,6,0,4,1.0,446355,0,1,0,1
2962,2962,56,0,1,1140.0,1,0,1.0,3.0,1,4.0,2,0,4,2.0,360000,0,0,1,0
2963,2963,46,1,1,420.0,1,1,2.0,3.0,1,4.0,4,1,3,2.0,335160,1,2,0,0
2964,2964,51,0,2,600.0,2,0,2.0,3.0,1,4.0,6,1,1,2.0,300000,0,0,1,1
2965,2965,39,0,2,360.0,2,0,2.0,3.0,1,4.0,1,1,1,2.0,400000,1,1,1,0
2966,2966,49,0,2,480.0,1,0,2.0,3.0,1,4.0,1,1,1,2.0,374640,0,2,1,1
2967,2967,42,1,2,840.0,2,0,2.0,3.0,3,4.0,2,1,2,3.0,264585,1,2,0,1
2968,2968,39,1,1,1080.0,2,0,2.0,3.0,3,4.0,2,0,1,3.0,328170,0,1,0,0
2969,2969,30,0,1,660.0,2,0,2.0,3.0,1,4.0,1,0,1,4.0,257265,0,2,0,1
2970,2970,36,1,1,900.0,1,0,2.0,3.0,1,4.0,2,0,2,2.0,381735,0,0,0,0
2971,2971,32,1,1,540.0,2,1,2.0,3.0,1,4.0,2,0,1,2.0,413040,0,2,1,0
2972,2972,54,0,1,420.0,1,0,2.0,3.0,3,4.0,2,0,2,3.0,381450,0,0,0,1
2973,2973,31,1,1,1260.0,2,0,1.0,3.0,0,4.0,2,0,2,4.0,250000,0,2,1,0
2974,2974,39,1,1,1560.0,0,0,2.0,3.0,3,4.0,3,0,2,3.0,366570,1,3,0,1
2975,2975,35,0,1,480.0,1,0,1.0,3.0,1,4.0,4,0,2,2.0,385470,0,2,0,0
2976,2976,20,0,1,600.0,0,0,1.0,3.0,1,4.0,1,0,1,2.0,266565,0,1,0,0
2977,2977,39,1,1,840.0,1,0,1.0,3.0,1,4.0,2,0,2,2.0,360000,0,0,1,0
2978,2978,39,0,1,600.0,1,0,1.0,3.0,1,4.0,2,0,2,2.0,358095,0,0,0,0
2979,2979,50,0,1,420.0,1,1,1.0,3.0,1,4.0,2,0,1,2.0,442110,0,2,0,0
2980,2980,56,0,1,1680.0,1,1,2.0,3.0,2,5.0,6,0,1,4.0,533670,0,3,1,1
2981,2981,39,0,1,480.0,1,0,3.0,4.0,2,5.0,4,0,4,1.0,469830,0,3,1,0
2982,2982,39,1,1,480.0,1,0,3.0,3.0,4,4.0,4,0,1,0.0,568275,0,2,0,0
2983,2983,28,1,1,1080.0,2,0,1.0,3.0,0,3.0,3,0,4,4.0,259245,1,2,0,0
2984,2984,35,1,2,900.0,1,1,2.0,4.0,2,4.0,2,0,1,1.0,448140,0,1,1,0
2985,2985,39,1,3,780.0,2,0,2.0,4.0,1,4.0,1,0,2,2.0,469290,0,1,0,0
2986,2986,32,0,2,1020.0,2,1,2.0,4.0,1,4.0,2,0,2,2.0,353805,0,1,1,1
2987,2987,39,0,2,720.0,0,0,2.0,4.0,0,4.0,2,0,2,4.0,326235,0,0,0,1
2988,2988,41,1,3,600.0,2,1,2.0,4.0,1,4.0,2,0,2,2.0,394965,0,1,1,0
2989,2989,20,0,3,1200.0,1,1,2.0,4.0,1,4.0,2,0,2,2.0,400000,0,2,0,0
2990,2990,55,0,2,840.0,2,0,2.0,4.0,2,5.0,3,0,2,1.0,474960,0,3,0,0
2991,2991,50,1,3,960.0,2,0,2.0,4.0,1,4.0,2,0,1,2.0,399465,0,2,1,0
2992,2992,31,0,2,540.0,2,1,2.0,4.0,3,4.0,2,0,2,3.0,339210,0,2,1,0
2993,2993,44,0,2,600.0,1,1,2.0,4.0,1,4.0,2,0,2,2.0,410000,0,1,0,1
2994,2994,40,1,2,720.0,2,1,2.0,4.0,1,4.0,2,0,1,2.0,465660,0,2,0,1
2995,2995,50,0,3,480.0,2,0,2.0,4.0,1,4.0,1,0,2,2.0,382980,0,0,1,0
2996,2996,45,0,2,840.0,1,1,2.0,4.0,1,5.0,2,0,1,2.0,522615,0,1,0,1
2997,2997,49,1,2,1020.0,2,0,2.0,4.0,2,5.0,5,0,1,1.0,360000,0,2,0,0
2998,2998,40,0,2,660.0,2,1,2.0,4.0,1,4.0,5,0,2,2.0,406095,0,1,0,0
2999,2999,39,1,2,780.0,1,0,2.0,4.0,1,4.0,2,0,1,2.0,363660,0,2,0,0
3000,3000,50,1,2,960.0,2,0,2.0,4.0,2,5.0,2,0,2,1.0,480000,0,3,0,0
3001,3001,49,0,2,600.0,1,1,2.0,4.0,2,4.0,7,0,2,1.0,474390,0,2,0,0
3002,3002,44,0,2,540.0,0,0,2.0,4.0,1,4.0,2,0,1,2.0,424005,0,0,1,1
3003,3003,44,1,3,1200.0,1,0,2.0,4.0,1,4.0,2,0,1,2.0,381015,0,0,0,0
3004,3004,26,0,2,660.0,1,0,2.0,4.0,0,4.0,2,0,2,4.0,304320,1,3,1,0
3005,3005,39,1,2,420.0,1,1,2.0,4.0,0,5.0,3,1,2,4.0,351945,0,3,0,0
3006,3006,53,0,2,420.0,1,1,2.0,4.0,1,4.0,5,1,2,2.0,381840,0,3,0,1
3007,3007,50,0,2,540.0,1,0,2.0,4.0,3,4.0,1,1,2,3.0,274425,1,3,0,1
3008,3008,37,1,1,840.0,1,1,2.0,3.0,0,4.0,1,0,2,4.0,300000,0,2,0,0
3009,3009,49,1,1,600.0,1,0,2.0,4.0,1,4.0,2,0,1,2.0,372240,0,2,0,1
3010,3010,45,0,1,600.0,1,0,2.0,5.0,3,5.0,3,0,1,3.0,354690,0,1,0,1
3011,3011,39,0,1,300.0,2,1,2.0,4.0,1,4.0,2,0,1,2.0,400000,0,0,1,1
3012,3012,34,1,1,660.0,2,1,2.0,4.0,0,4.0,5,0,1,4.0,284115,0,1,0,1
3013,3013,53,0,1,660.0,1,0,2.0,5.0,1,4.0,2,0,1,2.0,364335,0,2,1,0
3014,3014,42,0,1,660.0,1,1,2.0,4.0,1,4.0,5,0,2,2.0,460000,0,1,0,1
3015,3015,46,0,1,360.0,2,1,2.0,4.0,1,4.0,2,0,2,2.0,390255,0,0,0,1
3016,3016,29,1,1,900.0,2,1,2.0,4.0,3,5.0,3,0,2,3.0,351060,0,0,0,1
3017,3017,43,0,1,1500.0,0,0,2.0,4.0,1,4.0,5,0,2,2.0,431925,1,0,0,0
3018,3018,36,0,1,540.0,0,0,2.0,4.0,0,5.0,7,0,1,4.0,315735,1,0,0,1
3019,3019,46,0,1,360.0,0,0,2.0,4.0,1,4.0,2,0,2,2.0,349005,0,0,1,0
3020,3020,39,0,1,1380.0,2,1,2.0,4.0,3,4.0,3,0,2,4.0,351840,0,1,1,0
3021,3021,55,0,1,480.0,0,1,2.0,4.0,1,4.0,2,1,1,2.0,370000,0,0,0,0
3022,3022,39,0,3,1740.0,2,0,3.0,1.0,0,5.0,2,0,2,4.0,314085,0,2,0,0
3023,3023,39,1,1,2100.0,1,0,3.0,2.0,3,4.0,2,0,2,3.0,350000,0,0,0,2
3024,3024,40,0,1,540.0,1,0,3.0,2.0,3,4.0,5,0,1,3.0,318300,0,1,1,0
3025,3025,30,1,3,1560.0,1,1,3.0,3.0,3,3.0,5,0,4,3.0,340000,0,1,0,0
3026,3026,39,0,2,840.0,2,1,2.0,5.0,3,5.0,3,0,2,3.0,411645,0,3,0,0
3027,3027,39,0,2,1380.0,1,1,2.0,5.0,2,4.0,3,0,1,1.0,539310,0,3,1,1
3028,3028,28,0,2,900.0,0,1,2.0,5.0,0,5.0,7,0,2,4.0,259410,1,3,0,0
3029,3029,28,1,3,840.0,2,0,2.0,5.0,1,5.0,3,0,2,2.0,393150,0,3,0,0
3030,3030,26,1,2,900.0,0,1,2.0,5.0,0,5.0,7,1,2,4.0,268050,0,3,0,1
3031,3031,39,1,1,540.0,0,0,2.0,5.0,1,5.0,2,0,1,2.0,357495,0,3,0,0
3032,3032,41,0,2,780.0,1,1,3.0,4.0,1,4.0,2,0,2,2.0,400000,0,1,1,0
3033,3033,30,0,2,600.0,2,1,4.0,5.0,1,4.0,2,0,1,2.0,457770,0,0,1,3
3034,3034,32,0,2,480.0,2,1,3.0,4.0,2,5.0,5,0,2,1.0,435990,0,1,1,0
3035,3035,48,0,2,780.0,1,0,3.0,4.0,1,5.0,2,0,1,2.0,440505,0,1,0,2
3036,3036,39,0,3,1860.0,2,0,4.0,4.0,1,4.0,2,0,1,2.0,407130,0,1,0,0
3037,3037,41,1,2,540.0,2,0,3.0,4.0,1,4.0,2,0,2,2.0,420600,0,3,1,2
3038,3038,38,1,2,840.0,2,1,3.0,4.0,3,4.0,8,0,2,4.0,328140,0,2,0,2
3039,3039,51,1,2,600.0,2,1,3.0,4.0,0,4.0,6,0,1,4.0,326970,0,3,0,0
3040,3040,32,0,2,1620.0,1,0,3.0,4.0,1,4.0,2,0,2,2.0,371565,0,2,0,2
3041,3041,39,0,2,420.0,2,1,3.0,4.0,4,5.0,3,0,2,2.0,456135,0,2,0,2
3042,3042,39,0,2,780.0,1,1,3.0,4.0,1,4.0,2,0,2,2.0,500000,0,2,1,2
3043,3043,40,0,2,960.0,2,1,4.0,4.0,1,4.0,7,0,2,2.0,397710,0,2,0,3
3044,3044,29,0,2,480.0,2,1,3.0,4.0,1,4.0,1,0,2,0.0,382950,0,2,0,2
3045,3045,47,0,2,960.0,1,1,3.0,4.0,3,4.0,7,0,1,3.0,322050,0,2,0,0
3046,3046,39,1,3,660.0,0,1,4.0,4.0,0,4.0,2,0,1,4.0,314265,0,3,0,3
3047,3047,33,0,2,960.0,0,1,4.0,4.0,0,4.0,2,0,2,4.0,316950,1,3,0,3
3048,3048,39,0,2,360.0,2,1,4.0,4.0,1,4.0,2,0,2,2.0,468645,0,2,0,3
3049,3049,49,0,1,540.0,2,1,2.0,5.0,1,4.0,2,1,2,2.0,350700,0,0,1,1
3050,3050,50,0,3,1620.0,2,1,3.0,4.0,3,4.0,2,1,2,3.0,400000,1,0,0,0
3051,3051,34,0,1,480.0,2,0,4.0,4.0,3,5.0,3,0,2,3.0,393690,0,2,1,3
3052,3052,39,0,1,480.0,1,0,3.0,4.0,3,5.0,7,0,2,3.0,353940,0,1,0,0
3053,3053,39,0,1,540.0,0,1,3.0,5.0,0,4.0,3,0,2,4.0,254490,0,3,0,0
3054,3054,46,0,1,480.0,2,1,4.0,4.0,0,5.0,3,0,2,4.0,310000,1,3,0,0
3055,3055,41,0,1,1800.0,1,0,3.0,3.0,3,3.0,5,0,4,3.0,355671,0,2,1,0
3056,3056,39,1,2,540.0,2,1,2.0,3.0,3,5.0,3,0,3,3.0,340245,0,0,0,1
3057,3057,36,0,2,1320.0,2,1,2.0,3.0,3,4.0,6,0,3,3.0,343920,1,2,0,0
3058,3058,40,1,2,540.0,2,1,3.0,3.0,3,4.0,1,0,3,3.0,312465,0,1,1,2
3059,3059,43,0,3,840.0,2,1,3.0,3.0,2,5.0,5,0,3,1.0,512595,0,1,0,2
3060,3060,43,0,2,540.0,2,1,3.0,3.0,2,4.0,2,0,3,1.0,550620,0,1,0,2
3061,3061,39,0,3,1020.0,2,0,3.0,3.0,0,4.0,1,0,3,4.0,262890,1,2,1,0
3062,3062,39,0,2,780.0,2,1,2.0,3.0,1,4.0,2,0,3,2.0,426510,0,2,1,1
3063,3063,39,0,3,780.0,2,1,3.0,3.0,3,5.0,3,0,4,3.0,290000,0,0,0,0
3064,3064,31,0,2,1380.0,1,1,2.0,3.0,3,4.0,1,0,3,3.0,319050,0,2,0,0
3065,3065,50,0,2,600.0,1,1,3.0,3.0,1,4.0,5,0,3,2.0,357600,0,2,0,0
3066,3066,46,1,2,480.0,1,1,2.0,3.0,3,5.0,3,0,3,3.0,342330,0,2,0,1
3067,3067,39,0,2,840.0,1,1,3.0,3.0,1,4.0,3,0,3,2.0,366270,0,2,0,2
3068,3068,49,1,3,960.0,1,1,3.0,3.0,2,4.0,1,0,4,1.0,459630,1,3,1,2
3069,3069,36,1,3,660.0,1,1,3.0,3.0,1,4.0,2,0,3,2.0,340000,0,1,1,0
3070,3070,29,0,2,420.0,1,1,3.0,3.0,1,4.0,1,0,3,2.0,440460,0,2,0,0
3071,3071,40,0,1,780.0,2,1,2.0,3.0,3,4.0,1,0,5,1.0,355671,0,2,0,0
3072,3072,39,0,1,540.0,0,1,2.0,3.0,0,4.0,1,0,4,4.0,266205,0,2,0,0
3073,3073,35,0,1,840.0,2,0,2.0,3.0,3,4.0,2,0,3,3.0,422040,0,2,0,0
3074,3074,39,1,1,600.0,2,1,2.0,3.0,1,4.0,1,0,5,2.0,410685,0,0,0,0
3075,3075,45,1,1,780.0,2,0,2.0,3.0,3,4.0,5,0,4,3.0,309645,0,1,0,0
3076,3076,49,1,1,780.0,1,0,3.0,3.0,1,4.0,4,0,4,2.0,400000,0,0,1,2
3077,3077,33,0,1,780.0,1,0,3.0,4.0,0,4.0,1,0,4,4.0,309300,0,2,1,0
3078,3078,31,0,1,780.0,1,0,2.0,4.0,3,4.0,2,0,3,3.0,351765,0,0,0,1
3079,3079,52,1,1,900.0,1,0,2.0,3.0,1,4.0,2,0,5,2.0,400000,0,0,1,0
3080,3080,39,1,1,1500.0,1,1,2.0,3.0,3,4.0,5,0,4,3.0,355671,0,2,0,1
3081,3081,55,0,1,540.0,1,1,3.0,3.0,2,3.0,2,0,4,1.0,470000,0,1,0,0
3082,3082,39,0,2,420.0,2,1,3.0,5.0,1,4.0,2,0,1,2.0,368775,0,0,0,2
3083,3083,33,1,2,2100.0,2,0,4.0,5.0,3,4.0,2,0,2,3.0,369135,0,0,0,3
3084,3084,39,1,3,1620.0,1,1,4.0,5.0,1,4.0,2,0,2,2.0,374595,0,0,0,3
3085,3085,39,0,2,480.0,2,0,3.0,5.0,3,4.0,2,0,2,3.0,429915,0,2,0,2
3086,3086,26,1,2,1020.0,0,1,3.0,5.0,0,4.0,2,0,2,4.0,320160,1,3,1,0
3087,3087,49,0,3,480.0,2,1,4.0,5.0,1,5.0,7,0,1,2.0,426375,0,3,0,3
3088,3088,37,1,1,420.0,1,0,3.0,5.0,1,4.0,3,0,2,2.0,400000,1,2,1,2
3089,3089,39,0,1,840.0,1,1,3.0,5.0,0,5.0,3,0,2,4.0,359160,1,2,0,0
3090,3090,39,0,1,900.0,2,0,4.0,5.0,0,5.0,3,0,2,1.0,523815,0,3,1,0
3091,3091,39,0,1,1860.0,1,1,3.0,5.0,2,5.0,3,1,2,1.0,547290,0,2,0,0
3092,3092,48,0,2,1200.0,2,1,4.0,4.0,4,5.0,3,0,2,2.0,486015,0,1,0,3
3093,3093,39,0,3,600.0,1,0,3.0,5.0,1,4.0,7,0,2,2.0,366000,0,0,0,0
3094,3094,39,1,2,840.0,1,1,3.0,4.0,1,4.0,1,0,1,2.0,500000,1,2,0,1
3095,3095,50,0,3,660.0,1,0,3.0,5.0,1,4.0,4,0,1,2.0,425100,0,2,0,0
3096,3096,41,0,2,600.0,2,1,3.0,4.0,3,4.0,2,0,1,3.0,312885,0,1,0,0
3097,3097,32,1,3,900.0,2,1,3.0,4.0,1,4.0,6,0,2,2.0,416310,0,2,0,1
3098,3098,21,1,2,780.0,1,1,3.0,4.0,0,4.0,1,0,2,2.0,313815,0,3,0,0
3099,3099,39,1,2,480.0,2,1,3.0,4.0,1,4.0,2,0,2,2.0,341250,0,1,0,1
3100,3100,39,0,2,600.0,2,1,3.0,4.0,0,4.0,2,0,2,4.0,353100,0,0,0,0
3101,3101,24,1,2,420.0,2,0,3.0,4.0,2,4.0,1,0,2,1.0,479445,1,1,1,0
3102,3102,40,1,3,780.0,2,0,2.0,3.0,3,5.0,1,0,4,3.0,296400,0,3,0,0
3103,3103,39,0,1,660.0,1,1,3.0,5.0,1,4.0,2,0,2,2.0,459570,0,2,0,0
3104,3104,45,1,1,720.0,2,0,3.0,4.0,0,4.0,7,0,2,4.0,355671,0,1,0,1
3105,3105,33,0,1,300.0,1,0,3.0,4.0,1,4.0,2,0,1,2.0,516270,0,0,0,0
3106,3106,38,1,1,420.0,1,0,3.0,5.0,1,4.0,3,0,1,2.0,423165,0,1,0,1
3107,3107,53,0,1,600.0,1,0,3.0,4.0,2,5.0,4,0,2,1.0,544875,0,1,0,0
3108,3108,39,0,1,480.0,1,0,3.0,4.0,1,4.0,5,0,1,2.0,470025,0,2,1,0
3109,3109,44,0,1,480.0,1,1,3.0,4.0,1,4.0,2,1,2,2.0,436020,0,2,0,0
3110,3110,27,0,1,1200.0,2,1,4.0,5.0,3,5.0,2,0,2,3.0,387000,0,2,0,0
3111,3111,30,1,3,1080.0,2,0,3.0,4.0,0,4.0,1,0,4,4.0,253425,1,0,0,0
3112,3112,33,1,2,900.0,0,0,2.0,4.0,1,4.0,2,0,3,2.0,400000,0,0,1,0
3113,3113,39,0,3,960.0,2,0,2.0,4.0,1,4.0,2,0,4,4.0,379770,0,0,1,0
3114,3114,39,0,2,900.0,2,1,2.0,4.0,1,4.0,7,0,3,2.0,404925,1,3,0,0
3115,3115,30,1,2,720.0,2,0,2.0,4.0,1,4.0,2,0,4,2.0,398880,0,2,0,0
3116,3116,42,1,2,1020.0,2,0,2.0,4.0,0,4.0,2,0,4,4.0,330000,1,1,1,1
3117,3117,39,1,2,960.0,2,1,2.0,4.0,0,4.0,3,0,3,4.0,344265,0,1,0,0
3118,3118,39,1,2,360.0,2,1,2.0,4.0,1,4.0,2,0,4,2.0,406215,0,0,1,0
3119,3119,36,0,3,1020.0,2,1,2.0,4.0,0,4.0,5,0,4,4.0,271485,0,3,0,0
3120,3120,39,0,3,780.0,2,1,2.0,4.0,0,4.0,2,0,3,4.0,311400,1,3,0,1
3121,3121,23,0,2,780.0,2,0,2.0,4.0,0,4.0,3,0,4,4.0,300000,0,3,1,0
3122,3122,39,0,2,840.0,2,0,2.0,4.0,3,4.0,7,0,3,4.0,331260,0,0,0,1
3123,3123,30,1,3,480.0,1,0,2.0,4.0,2,4.0,1,0,3,1.0,416475,0,1,1,1
3124,3124,46,0,3,480.0,1,1,2.0,4.0,1,5.0,2,0,3,2.0,478620,0,1,1,0
3125,3125,43,0,3,960.0,1,1,2.0,4.0,1,4.0,2,0,4,2.0,317925,0,2,1,0
3126,3126,40,0,2,1140.0,1,0,2.0,4.0,3,4.0,2,0,3,3.0,268395,0,2,0,0
3127,3127,39,0,2,780.0,1,1,2.0,4.0,3,4.0,3,0,4,3.0,348885,0,2,0,0
3128,3128,50,0,3,420.0,1,1,2.0,4.0,1,4.0,2,0,3,2.0,382260,0,2,0,0
3129,3129,54,0,3,660.0,1,1,2.0,4.0,1,4.0,2,0,3,2.0,349680,0,2,1,1
3130,3130,23,0,2,600.0,2,1,2.0,4.0,0,4.0,3,1,4,4.0,252030,0,2,1,0
3131,3131,56,1,2,420.0,0,1,2.0,4.0,1,4.0,2,1,3,2.0,500000,1,2,0,0
3132,3132,54,1,2,420.0,2,0,2.0,4.0,2,5.0,1,1,3,1.0,484680,0,2,0,0
3133,3133,43,0,1,600.0,2,1,2.0,4.0,0,4.0,3,0,3,4.0,451575,0,3,0,0
3134,3134,39,1,1,960.0,2,0,2.0,4.0,1,4.0,2,0,4,2.0,420000,0,0,1,0
3135,3135,30,0,1,600.0,2,0,2.0,4.0,0,4.0,1,0,5,4.0,261030,0,2,1,0
3136,3136,31,0,1,720.0,0,1,2.0,4.0,1,4.0,2,0,3,2.0,382740,0,2,0,0
3137,3137,19,0,1,1560.0,0,1,2.0,4.0,0,4.0,2,0,4,4.0,258585,1,3,0,1
3138,3138,52,0,1,960.0,1,0,2.0,4.0,3,4.0,1,0,3,3.0,356850,0,2,0,0
3139,3139,45,0,1,480.0,1,1,2.0,4.0,1,4.0,2,0,4,2.0,375210,0,0,0,0
3140,3140,39,0,1,900.0,1,1,2.0,5.0,4,5.0,7,0,3,1.0,484155,0,2,0,1
3141,3141,39,0,1,960.0,1,1,2.0,4.0,1,4.0,2,0,4,2.0,400000,0,0,1,0
3142,3142,39,1,1,540.0,1,0,2.0,4.0,1,4.0,4,1,4,2.0,488715,0,0,0,0
3143,3143,53,0,2,1020.0,1,1,3.0,1.0,1,4.0,6,0,2,2.0,329055,0,2,1,0
3144,3144,35,0,2,480.0,2,1,2.0,4.0,3,5.0,3,0,2,3.0,361650,0,0,0,1
3145,3145,41,1,2,900.0,2,1,2.0,2.0,3,4.0,1,0,1,3.0,336870,0,1,0,0
3146,3146,39,1,3,1380.0,2,0,2.0,1.0,2,4.0,2,0,2,1.0,366330,0,2,0,0
3147,3147,28,0,1,900.0,2,1,2.0,2.0,0,4.0,6,0,1,4.0,270975,0,1,1,1
3148,3148,39,1,3,780.0,1,1,3.0,1.0,0,4.0,3,0,4,4.0,311490,1,2,0,0
3149,3149,30,0,3,600.0,1,1,3.0,2.0,3,4.0,1,0,3,3.0,349515,0,2,1,2
3150,3150,30,1,2,480.0,1,1,3.0,5.0,1,4.0,5,0,1,2.0,380385,0,2,0,1
3151,3151,43,0,2,600.0,2,1,3.0,5.0,3,5.0,7,0,1,3.0,400000,0,0,1,1
3152,3152,59,0,1,360.0,1,1,3.0,5.0,1,4.0,2,0,2,2.0,380475,0,0,0,0
3153,3153,24,0,1,660.0,0,1,3.0,5.0,0,4.0,3,0,2,4.0,319710,0,2,0,1
3154,3154,50,0,1,780.0,1,1,3.0,5.0,1,4.0,5,0,2,1.0,470000,0,2,1,1
3155,3155,50,0,1,780.0,1,0,3.0,5.0,1,5.0,5,0,1,2.0,503940,0,1,0,1
3156,3156,40,0,2,480.0,2,1,2.0,5.0,1,4.0,2,0,5,4.0,438210,1,0,1,0
3157,3157,42,0,2,900.0,1,1,2.0,5.0,1,4.0,5,0,3,2.0,400000,0,1,0,0
3158,3158,39,1,3,840.0,1,0,2.0,5.0,3,4.0,2,0,4,3.0,317940,0,1,1,1
3159,3159,52,0,2,480.0,0,1,3.0,4.0,0,5.0,2,0,2,1.0,417315,0,1,0,0
3160,3160,39,0,2,1860.0,0,0,3.0,4.0,3,4.0,7,0,2,3.0,400000,0,2,1,1
3161,3161,42,0,3,720.0,2,1,3.0,4.0,3,5.0,3,0,2,3.0,365535,0,2,0,0
3162,3162,47,0,3,420.0,1,1,3.0,5.0,0,5.0,5,0,2,4.0,365610,0,0,1,0
3163,3163,56,0,2,1920.0,2,1,3.0,4.0,3,4.0,2,0,2,3.0,445905,0,2,0,1
3164,3164,39,1,2,780.0,1,0,3.0,4.0,1,4.0,2,0,1,2.0,288840,0,2,0,2
3165,3165,30,0,2,420.0,1,1,3.0,4.0,0,4.0,7,0,2,4.0,400000,0,1,1,0
3166,3166,42,0,2,360.0,2,1,3.0,4.0,3,5.0,1,0,1,3.0,346005,0,2,0,1
3167,3167,41,1,2,420.0,2,0,3.0,4.0,3,5.0,7,0,2,3.0,364440,0,3,0,0
3168,3168,39,0,3,780.0,0,1,3.0,4.0,4,4.0,2,0,2,1.0,511545,0,2,1,0
3169,3169,40,1,3,1800.0,1,1,3.0,4.0,2,4.0,5,0,2,1.0,529425,0,0,1,0
3170,3170,33,0,3,1860.0,2,1,3.0,4.0,3,4.0,3,0,2,3.0,332025,0,0,0,1
3171,3171,40,1,2,600.0,0,1,3.0,5.0,3,4.0,3,0,1,3.0,361035,0,0,0,0
3172,3172,40,1,2,960.0,2,0,3.0,4.0,3,5.0,3,0,2,3.0,310000,0,0,0,1
3173,3173,25,1,1,540.0,0,0,2.0,5.0,0,4.0,3,0,3,4.0,321675,1,2,0,0
